"Date","Product_ID","Unit","Stock","Min_stock_level","Closing_Stock","Product_Name"
"7/1/2025","P-0076","szt.","185","20","175","NTN Bearings 636"
"7/1/2025","P-0077","szt.","55","38","137","Milwaukee Tools 349"
"7/1/2025","P-0078","szt.","285","67","273","HP Printers 417"
"7/1/2025","P-0079","szt.","135","35","129","3M Safety glasses 207"
"7/1/2025","P-0080","szt.","364","99","339","Mann Filters 324"
"7/1/2025","P-0081","szt.","206","33","198","3M Helmets 757"
"7/1/2025","P-0082","szt.","35","24","30","Makita Tools 948"
"7/1/2025","P-0083","szt.","96","19","126","FAG Bearings Model 446"
"7/1/2025","P-0084","szt.","339","46","326","HP Laptops 171"
"7/1/2025","P-0085","szt.","304","127","295","Canon Printers Model 247"
"7/1/2025","P-0086","szt.","204","139","192","Siemens Motors 957"
"7/1/2025","P-0087","szt.","114","79","110","Asus Laptops 814"
"7/1/2025","P-0088","op.","230","1","225","Papyrus Paper 539 op."
"7/1/2025","P-0089","szt.","71","13","70","Brother Printers 286"
"7/1/2025","P-0090","szt.","73","67","157","Bosch Engine parts 339"
"7/1/2025","P-0091","szt.","110","27","106","Dell Laptops Model 530"
"7/1/2025","P-0092","szt.","96","13","92","Canon Printers 771"
"7/1/2025","P-0093","szt.","210","98","203","Bosch Filters 887"
"7/1/2025","P-0094","szt.","85","11","78","NTN Bearings Model 142"
"7/1/2025","P-0095","licencja","212","34","208","Microsoft Software Model 978"
"7/1/2025","P-0096","licencja","165","21","160","Adobe Software Model 534"
"7/1/2025","P-0097","licencja","158","84","150","Microsoft Software 656"
"7/1/2025","P-0098","szt.","287","79","284","Xerox Toner Model 461"
"7/1/2025","P-0099","szt.","37","9","35","NTN Bearings 561"
"7/1/2025","P-0100","szt.","246","102","239","Samsung Monitors Model 937"
"7/1/2025","P-0101","szt.","152","95","151","Lenovo Laptops Model 847"
"7/1/2025","P-0102","szt.","219","62","208","Bosch Engine parts 699"
"7/1/2025","P-0103","szt.","221","3","208","Mahle Filters 613"
"7/1/2025","P-0104","szt.","95","56","94","Brother Toner 350"
"7/1/2025","P-0105","szt.","84","20","79","Sachs Engine parts Model 961"
"7/1/2025","P-0106","szt.","124","108","119","Milwaukee Tools 577"
"7/1/2025","P-0107","szt.","129","30","126","Petzl Helmets 262"
"7/1/2025","P-0108","szt.","147","45","139","Mahle Filters 440"
"7/1/2025","P-0109","szt.","65","16","63","Siemens Motors 555"
"7/1/2025","P-0110","szt.","261","101","239","Siemens Sensors Model 227"
"7/1/2025","P-0111","szt.","257","32","-5","Stabilo Pens Model 371"
"7/1/2025","P-0112","szt.","249","12","232","Mahle Filters Model 774"
"7/1/2025","P-0113","szt.","155","75","291","3M Helmets 708"
"7/1/2025","P-0114","szt.","366","94","354","Brother Toner 137"
"7/1/2025","P-0115","para","63","36","63","Honeywell Gloves Model 902"
"7/1/2025","P-0116","op.","80","14","143","Papyrus Paper 886 op."
"7/1/2025","P-0117","szt.","226","8","212","REX Screws Model 988"
"7/1/2025","P-0118","szt.","96","27","94","HP Printers 478"
"7/1/2025","P-0119","szt.","64","8","64","Stabilo Pens Model 829"
"7/1/2025","P-0120","szt.","226","50","213","HP Printers 352"
"7/1/2025","P-0121","para","226","5","220","Honeywell Gloves Rękawice 282"
"7/1/2025","P-0122","szt.","377","88","359","Canon Printers 361"
"7/1/2025","P-0123","para","368","92","353","Ansell Gloves Model 483"
"7/1/2025","P-0124","szt.","177","67","175","Profim Office chairs Model 193"
"7/1/2025","P-0125","szt.","164","76","123","Profim Office chairs 680"
"7/1/2025","P-0126","szt.","236","106","222","Bosch Engine parts Model 267"
"7/1/2025","P-0127","szt.","147","42","135","Wurth Screws Model 509"
"7/1/2025","P-0128","szt.","98","67","94","Brother Printers Model 125"
"7/1/2025","P-0129","op.","59","40","58","Xerox Paper 768 op."
"7/1/2025","P-0130","szt.","214","1","196","NTN Bearings Model 625"
"7/1/2025","P-0131","L","128","22","121","Castrol Oils 773L"
"7/1/2025","P-0132","szt.","247","44","209","IKEA Office chairs Model 453"
"7/1/2025","P-0133","para","20323","15","19513","Honeywell Gloves Rękawice 20"
"7/1/2025","P-0134","szt.","254","39","244","HP Laptops 911"
"7/1/2025","P-0135","op.","179","34","174","Navigator Paper Model 150"
"7/1/2025","P-0136","szt.","116","66","106","Makita Tools Model 634"
"7/1/2025","P-0137","szt.","117","52","113","Asus Laptops Model 998"
"7/1/2025","P-0138","op.","189","53","187","Xerox Paper Model 217"
"7/1/2025","P-0139","szt.","132","2","123","Wurth Screws Model 872"
"7/1/2025","P-0140","szt.","149","43","143","HP Toner 893"
"7/1/2025","P-0141","szt.","55","45","107","LG Monitors 766"
"7/1/2025","P-0142","szt.","196","52","188","Gates Engine parts Model 699"
"7/1/2025","P-0143","szt.","128","86","124","Xerox Toner Model 502"
"7/1/2025","P-0144","L","897","163","852","Shell Oils 259L"
"7/1/2025","P-0145","szt.","294","15","271","ABB Motors Model 367"
"7/1/2025","P-0146","szt.","244","33","236","IKEA Office chairs 642"
"7/1/2025","P-0147","szt.","106","1","106","BIC Pens 969"
"7/1/2025","P-0148","szt.","160","52","149","REX Screws Model 462"
"7/1/2025","P-0149","szt.","328","104","315","Helly Hansen Workwear 802"
"7/1/2025","P-0150","szt.","66","35","60","Dell Laptops Model 717"
"7/1/2025","P-0151","szt.","359","120","342","Portwest Workwear 229"
"7/1/2025","P-0152","szt.","216","35","207","DeWalt Tools 121"
"7/1/2025","P-0153","szt.","395","65","-4","Makita Tools Model 626"
"7/1/2025","P-0154","szt.","301","103","292","Portwest Workwear Model 180"
"7/1/2025","P-0155","szt.","71","13","61","ABB Motors Model 536"
"7/1/2025","P-0156","szt.","158","92","149","Milwaukee Tools 450"
"7/1/2025","P-0157","L","1205","136","1006","Shell Oils 971L"
"7/1/2025","P-0158","licencja","245","62","240","Microsoft Software 934"
"7/1/2025","P-0159","szt.","123","64","122","Nowy Styl Office chairs Model 309"
"7/1/2025","P-0160","szt.","220","135","212","Honeywell Safety glasses Model 389"
"7/1/2025","P-0161","szt.","256","46","242","Mahle Filters Model 612"
"7/1/2025","P-0162","szt.","155","134","150","HP Laptops Model 453"
"7/1/2025","P-0163","szt.","98","13","95","HP Toner 779"
"7/1/2025","P-0164","szt.","154","102","141","Bosch Filters Model 838"
"7/1/2025","P-0165","szt.","206","44","197","LG Monitors 668"
"7/1/2025","P-0166","para","120","54","117","Uvex Gloves Model 123"
"7/1/2025","P-0167","szt.","117","3","114","Profim Office chairs 367"
"7/1/2025","P-0168","szt.","151","22","183","Dell Monitors 143"
"7/1/2025","P-0169","szt.","333","75","311","SICK Sensors Model 536"
"7/1/2025","P-0170","szt.","97","75","95","DeWalt Tools 112"
"7/1/2025","P-0171","L","289","230","268","Castrol Oils 702L"
"7/1/2025","P-0172","szt.","294","14","289","HP Toner 159"
"7/1/2025","P-0173","L","1072","161","1021","Total Oils 428L"
"7/1/2025","P-0174","szt.","252","75","240","Makita Tools Model 673"
"7/1/2025","P-0175","szt.","-8","48","72","Xerox Toner 830"
"7/1/2025","P-0176","szt.","46","43","44","IKEA Office chairs 857"
"7/1/2025","P-0177","szt.","101","94","98","Portwest Workwear Model 185"
"7/1/2025","P-0178","szt.","408","100","378","Milwaukee Tools Model 960"
"7/1/2025","P-0179","szt.","191","33","183","Canon Printers 347"
"7/1/2025","P-0180","op.","163","22","205","Xerox Paper Model 793"
"7/1/2025","P-0181","szt.","192","68","186","LG Monitors 907"
"7/1/2025","P-0182","L","393","272","370","Castrol Oils 265L"
"7/1/2025","P-0183","op.","101","39","140","Papyrus Paper Model 764"
"7/1/2025","P-0184","para","197","14","192","Honeywell Gloves Model 753"
"7/1/2025","P-0185","L","1150","299","1883","Shell Oils 837L"
"7/1/2025","P-0186","szt.","126","48","173","Siemens Motors 526"
"7/1/2025","P-0187","para","364","114","347","Ansell Gloves Model 531"
"7/1/2025","P-0188","szt.","173","56","165","Wurth Screws 342"
"7/1/2025","P-0189","szt.","103","31","93","Makita Tools Model 693"
"7/1/2025","P-0190","szt.","137","2","124","REX Screws 598"
"7/1/2025","P-0191","szt.","396","73","385","HP Toner 902"
"7/1/2025","P-0192","szt.","126","13","120","Dell Laptops 950"
"7/1/2025","P-0193","szt.","238","138","467","Siemens Motors 871"
"7/1/2025","P-0194","szt.","307","123","284","ABB Motors 403"
"7/1/2025","P-0195","szt.","255","19","247","Uvex Safety glasses 971"
"7/1/2025","P-0196","L","323","163","305","Castrol Oils 371L"
"7/1/2025","P-0197","op.","117","40","116","Navigator Paper Model 100"
"7/1/2025","P-0198","szt.","101","35","99","WEG Motors Model 250"
"7/1/2025","P-0199","L","454","66","429","Shell Oils 872L"
"7/1/2025","P-0200","szt.","117","44","109","Samsung Monitors Model 719"
"7/1/2025","P-0201","szt.","116","88","113","Petzl Helmets 833"
"7/1/2025","P-0202","szt.","288","64","279","Nowy Styl Office chairs 612"
"7/1/2025","P-0203","szt.","262","107","253","NTN Bearings 209"
"7/1/2025","P-0204","szt.","291","68","279","Honeywell Safety glasses 178"
"7/1/2025","P-0205","szt.","204","24","197","Siemens Sensors 598"
"7/1/2025","P-0206","szt.","218","177","214","Uvex Safety glasses 886"
"7/1/2025","P-0207","szt.","322","11","312","NTN Bearings 636"
"7/1/2025","P-0208","op.","21","6","21","Navigator Paper 40 op."
"7/1/2025","P-0209","szt.","42","5","42","Xerox Toner 115"
"7/1/2025","P-0210","szt.","111","13","104","Bosch Filters Model 644"
"7/1/2025","P-0211","szt.","218","29","208","Brother Printers 353"
"7/1/2025","P-0212","szt.","331","49","312","WEG Motors Model 175"
"7/1/2025","P-0213","szt.","150","61","142","Bosch Filters 747"
"7/1/2025","P-0214","szt.","224","102","221","BIC Pens 568"
"7/1/2025","P-0215","licencja","110","11","156","Microsoft Software 204"
"7/1/2025","P-0216","szt.","179","62","167","Bosch Tools 540"
"7/1/2025","P-0217","licencja","198","34","266","Microsoft Software Model 547"
"7/1/2025","P-0218","szt.","94","39","91","Dell Monitors 692"
"7/1/2025","P-0219","szt.","305","53","296","Petzl Helmets Model 991"
"7/1/2025","P-0220","L","528","374","500","Castrol Oils 610L"
"7/1/2025","P-0221","szt.","211","40","194","Mahle Filters 429"
"7/1/2025","P-0222","szt.","94","55","87","Wurth Screws Model 983"
"7/1/2025","P-0223","szt.","148","8","140","Mann Filters Model 631"
"7/1/2025","P-0224","szt.","143","72","136","Mann Filters Model 604"
"7/1/2025","P-0225","szt.","412","28","408","BIC Pens 830"
"7/1/2025","P-0226","szt.","170","14","153","Milwaukee Tools 168"
"7/1/2025","P-0227","szt.","114","66","110","HP Toner Model 179"
"7/1/2025","P-0228","L","179","107","173","Shell Oils 725L"
"7/1/2025","P-0229","szt.","68","8","68","Stabilo Pens 452"
"7/1/2025","P-0230","szt.","202","20","246","Valeo Engine parts 382"
"7/1/2025","P-0231","szt.","184","76","180","Helly Hansen Workwear Model 379"
"7/1/2025","P-0232","op.","149","68","145","Xerox Paper Model 662"
"7/1/2025","P-0233","szt.","237","23","227","BIC Pens Model 395"
"7/1/2025","P-0234","licencja","131","37","129","Microsoft Software 771"
"7/1/2025","P-0235","szt.","317","73","298","Brother Printers 970"
"7/1/2025","P-0236","szt.","130","53","127","Brother Printers Model 421"
"7/1/2025","P-0237","szt.","82","21","80","Nowy Styl Office chairs Model 858"
"7/1/2025","P-0238","szt.","111","29","164","SICK Sensors Model 476"
"7/1/2025","P-0239","szt.","212","13","201","ABB Motors Model 115"
"7/1/2025","P-0240","szt.","210","28","199","Uvex Safety glasses Model 206"
"7/1/2025","P-0241","szt.","328","110","300","FAG Bearings 183"
"7/1/2025","P-0242","szt.","116","39","108","3M Safety glasses Model 346"
"7/1/2025","P-0243","szt.","294","53","278","SICK Sensors Model 802"
"7/1/2025","P-0244","L","63","34","60","Mobil Oils 983L"
"7/1/2025","P-0245","szt.","263","55","258","Xerox Toner Model 174"
"7/1/2025","P-0246","op.","141","24","139","Navigator Paper Model 853"
"7/1/2025","P-0247","L","666","75","632","Castrol Oils 668L"
"7/1/2025","P-0248","L","820","240","764","Castrol Oils 808L"
"7/1/2025","P-0249","szt.","755","142","730","Brother Toner Model 775"
"7/1/2025","P-0250","szt.","226","110","376","Nowy Styl Office chairs 162"
"7/1/2025","P-0251","para","198","20","190","Honeywell Gloves Model 191"
"7/1/2025","P-0252","szt.","44","20","44","Ardon Workwear 822"
"7/1/2025","P-0253","szt.","172","61","165","Pepperl+Fuchs Sensors 814"
"7/1/2025","P-0254","szt.","76","30","74","Samsung Monitors Model 878"
"7/1/2025","P-0255","szt.","251","118","238","LG Monitors 764"
"7/1/2025","P-0256","szt.","126","25","121","Gates Engine parts 932"
"7/1/2025","P-0257","szt.","319","99","298","Milwaukee Tools 173"
"7/1/2025","P-0258","szt.","396","6","387","IKEA Office chairs 451"
"7/1/2025","P-0259","szt.","86","74","83","3M Safety glasses 288"
"7/1/2025","P-0260","L","392","178","370","Mobil Oils 304L"
"7/1/2025","P-0261","szt.","61","1","58","Sachs Engine parts Model 290"
"7/1/2025","P-0262","para","199","75","188","Honeywell Gloves Model 858"
"7/1/2025","P-0263","licencja","158","102","154","Adobe Software 132"
"7/1/2025","P-0264","szt.","251","94","241","Petzl Helmets Model 570"
"7/1/2025","P-0265","szt.","28704","40","26976","REX Screws 462"
"7/1/2025","P-0266","szt.","162","77","158","Profim Office chairs Model 400"
"7/1/2025","P-0267","szt.","173","24","143","Mahle Filters Model 982"
"7/1/2025","P-0268","szt.","311","64","287","Milwaukee Tools 314"
"7/1/2025","P-0269","szt.","115","85","110","ABB Motors 671"
"7/1/2025","P-0270","szt.","73","21","71","DeWalt Tools Model 795"
"7/1/2025","P-0271","szt.","4","4","40","Honeywell Safety glasses Model 521"
"7/1/2025","P-0272","szt.","221","34","219","Stabilo Pens Model 680"
"7/1/2025","P-0273","L","1093","165","1020","Castrol Oils 122L"
"7/1/2025","P-0274","L","241","203","227","Castrol Oils 486L"
"7/1/2025","P-0275","szt.","124","60","-4","Siemens Motors 640"
"7/1/2025","P-0276","szt.","326","90","311","HP Toner 941"
"7/1/2025","P-0277","szt.","51","15","50","3M Safety glasses Model 328"
"7/1/2025","P-0278","szt.","152","13","150","Profim Office chairs Model 207"
"7/1/2025","P-0279","para","35","14","34","Ansell Gloves Model 841"
"7/1/2025","P-0280","szt.","226","17","217","SKF Bearings Model 346"
"7/1/2025","P-0281","szt.","146","75","142","Bosch Tools 232"
"7/1/2025","P-0282","szt.","169","128","162","3M Safety glasses 493"
"7/1/2025","P-0283","szt.","287","70","347","3M Helmets Model 904"
"7/1/2025","P-0284","szt.","119","2","111","Makita Tools 223"
"7/1/2025","P-0285","szt.","135","28","130","Honeywell Safety glasses Model 260"
"7/1/2025","P-0286","szt.","213","58","202","Dell Monitors 193"
"7/1/2025","P-0287","szt.","213","29","204","Uvex Safety glasses Model 318"
"7/1/2025","P-0288","szt.","251","63","232","Portwest Workwear 617"
"7/1/2025","P-0289","szt.","119","10","107","Mahle Filters 723"
"7/1/2025","P-0290","op.","99","60","94","Navigator Paper Model 857"
"7/1/2025","P-0291","op.","436","40","422","Xerox Paper Model 916"
"7/1/2025","P-0292","L","499","165","482","Total Oils 688L"
"7/1/2025","P-0293","szt.","369","39","363","Brother Printers 701"
"7/1/2025","P-0294","szt.","76","38","72","Dell Monitors 345"
"7/1/2025","P-0295","szt.","188","7","178","NTN Bearings 237"
"7/1/2025","P-0296","szt.","180","111","174","Profim Office chairs Model 562"
"7/1/2025","P-0297","szt.","180","23","173","Uvex Safety glasses 432"
"7/1/2025","P-0298","op.","259","66","252","Navigator Paper Model 775"
"7/1/2025","P-0299","szt.","96","66","92","Helly Hansen Workwear Model 122"
"7/1/2025","P-0300","szt.","173","39","163","ABB Motors Model 154"
"7/1/2025","P-0301","szt.","232","80","221","Mann Filters 123"
"7/1/2025","P-0302","szt.","246","26","234","Mahle Filters Model 686"
"7/1/2025","P-0303","szt.","378","11","371","Stabilo Pens 561"
"7/1/2025","P-0304","szt.","214","56","279","Bosch Filters 223"
"7/1/2025","P-0305","szt.","192","21","183","Canon Printers 859"
"7/1/2025","P-0306","szt.","232","15","226","Xerox Toner 349"
"7/1/2025","P-0307","szt.","189","34","183","Brother Printers 638"
"7/1/2025","P-0308","szt.","293","10","284","IKEA Office chairs 279"
"7/1/2025","P-0309","szt.","290","80","285","Stabilo Pens 806"
"7/1/2025","P-0310","licencja","257","29","245","Microsoft Software 380"
"7/1/2025","P-0311","szt.","126","64","112","Brother Printers Model 576"
"7/1/2025","P-0312","szt.","261","13","244","Mann Filters 672"
"7/1/2025","P-0313","szt.","171","51","166","Brother Toner Model 723"
"7/1/2025","P-0314","szt.","305","124","280","Bosch Engine parts Model 283"
"7/1/2025","P-0315","szt.","42649","5","41358","Nowy Styl Office chairs Model 266"
"7/1/2025","P-0316","szt.","66","51","66","BIC Pens 221"
"7/1/2025","P-0317","szt.","153","48","146","NTN Bearings 224"
"7/1/2025","P-0318","licencja","239","33","230","Microsoft Software Model 749"
"7/1/2025","P-0319","szt.","86","83","83","Dell Monitors Model 855"
"7/1/2025","P-0320","szt.","334","62","313","Portwest Workwear Model 102"
"7/1/2025","P-0321","szt.","36","12","67","HP Printers Model 161"
"7/1/2025","P-0322","L","914","262","854","Castrol Oils 744L"
"7/1/2025","P-0323","szt.","65","14","63","SKF Bearings Model 701"
"7/1/2025","P-0324","szt.","158","12","151","Brother Toner Model 570"
"7/1/2025","P-0325","szt.","256","14","244","3M Safety glasses Model 497"
"7/1/2025","P-0326","szt.","268","87","254","Uvex Safety glasses 394"
"7/1/2025","P-0327","szt.","160","34","152","WEG Motors Model 109"
"7/1/2025","P-0328","szt.","176","14","164","Pepperl+Fuchs Sensors 724"
"7/1/2025","P-0329","szt.","109","100","107","Dell Laptops 765"
"7/1/2025","P-0330","szt.","152","49","149","LG Monitors 537"
"7/1/2025","P-0331","szt.","171","49","164","Dell Monitors Model 171"
"7/1/2025","P-0332","szt.","404","65","390","Xerox Toner 389"
"7/1/2025","P-0333","szt.","244","101","230","Siemens Sensors 799"
"7/1/2025","P-0334","szt.","158","70","155","Petzl Helmets Model 772"
"7/1/2025","P-0335","szt.","273","74","262","Helly Hansen Workwear Model 939"
"7/1/2025","P-0336","szt.","156","131","148","REX Screws 294"
"7/1/2025","P-0337","szt.","165","44","158","Gates Engine parts Model 645"
"7/1/2025","P-0338","szt.","137","50","131","Dell Monitors Model 106"
"7/1/2025","P-0339","szt.","248","132","238","ABB Motors 501"
"7/1/2025","P-0340","szt.","50","18","50","HP Toner Model 839"
"7/1/2025","P-0341","szt.","495","43","476","Profim Office chairs Model 501"
"7/1/2025","P-0342","szt.","48","34","46","Bosch Filters 532"
"7/1/2025","P-0343","szt.","112","17","106","3M Helmets 439"
"7/1/2025","P-0344","szt.","664","99","621","Mahle Filters Model 459"
"7/1/2025","P-0345","szt.","226","84","219","Dell Monitors Model 325"
"7/1/2025","P-0346","szt.","109","56","103","Bosch Filters Model 779"
"7/1/2025","P-0347","szt.","224","80","206","Pepperl+Fuchs Sensors Model 474"
